,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
26823,2,120.0,88.0,1,2,1.0,4.94,1,0,48
26824,2,85.0,97.0,0,1,1.0,4.8,0,0,50
26829,2,150.0,100.0,0,2,1.0,4.82,1,0,50
26832,2,118.0,100.0,1,2,1.5,4.9,1,0,50
26839,2,150.0,93.0,0,1,2.0,4.73,1,0,57
26856,2,54.0,96.0,0,2,1.0,4.87,0,0,50
26859,2,80.0,97.0,0,2,1.0,4.8,1,1,57
26861,2,165.0,97.0,0,2,1.0,4.8,0,0,57
26874,2,169.0,97.0,0,2,1.0,4.8,1,0,50
26880,2,88.0,99.0,0,1,6.0,4.5,1,1,51
26890,2,56.0,75.0,0,1,1.0,4.56,1,0,50
26900,2,150.0,97.0,0,3,1.0,4.8,1,0,49
26905,2,73.0,99.0,1,2,1.0,4.85,1,0,57
26912,2,40.0,56.0,0,2,1.0,1.0,1,1,50
26913,2,58.0,0.0,0,2,1.0,4.8,1,0,50
26929,2,309.0,92.0,1,4,2.0,4.8,1,0,70
26935,2,150.0,97.0,0,1,2.0,4.0,1,0,49
26936,2,150.0,97.0,0,1,2.0,5.0,1,0,49
26947,2,50.0,60.0,1,1,1.0,4.8,1,0,50
26950,2,150.0,97.0,0,2,1.0,4.8,1,0,57
26951,2,53.0,0.0,0,1,1.0,4.8,0,0,50
26956,2,36.0,56.0,0,2,1.0,3.5,1,0,50
26959,2,39.0,25.0,0,1,2.0,5.0,1,0,50
26960,2,36.0,97.0,1,2,2.0,4.94,1,0,50
26963,2,45.0,100.0,0,1,1.0,5.0,1,0,50
26968,2,120.0,97.0,0,4,1.0,4.8,1,1,35
26972,2,79.0,99.0,1,2,1.5,4.92,1,0,57
26984,2,43.0,99.0,1,1,1.0,4.8,1,0,50
26986,2,305.0,100.0,1,8,2.0,4.8,1,1,50
26992,2,153.0,97.0,0,1,1.0,5.0,1,0,57
26993,2,55.0,0.0,0,4,1.0,5.0,0,0,50
26997,2,61.0,40.0,0,2,1.0,5.0,1,0,57
27012,2,114.0,100.0,1,2,1.0,4.96,1,0,50
27014,2,90.0,100.0,0,2,2.5,4.67,1,1,50
27021,2,70.0,84.0,1,2,1.0,4.95,1,0,50
27024,2,60.0,93.0,0,1,1.0,4.59,1,0,57
27032,2,232.0,98.0,1,2,1.0,4.69,1,1,50
27039,2,250.0,99.0,1,2,1.0,5.0,1,0,49
27044,2,37.0,99.0,0,2,1.5,4.59,1,0,57
27045,2,37.0,99.0,0,2,1.5,4.7,1,0,57
27051,2,63.0,97.0,0,2,1.5,4.8,0,0,50
27052,2,52.0,93.0,1,2,1.0,5.0,1,0,57
27055,2,100.0,0.0,0,2,1.0,4.8,1,0,57
27066,2,150.0,100.0,0,4,1.0,4.86,1,1,50
27073,2,150.0,76.0,0,1,1.0,4.67,1,0,50
27078,2,44.0,97.0,0,1,1.0,5.0,0,0,57
27079,2,50.0,87.0,0,1,1.0,4.7,1,0,50
27085,2,75.0,62.0,1,2,1.0,4.8,1,0,50
27096,2,74.0,97.0,0,3,1.0,4.85,1,1,50
27099,2,126.0,50.0,0,2,1.0,5.0,1,0,50
27102,2,64.0,75.0,1,1,1.0,5.0,1,0,50
27109,2,91.0,98.0,1,2,1.0,4.92,1,1,48
27116,2,49.0,97.0,1,1,1.0,4.79,0,0,50
27117,2,150.0,100.0,0,1,1.0,5.0,1,0,50
27122,2,55.0,59.0,1,2,1.0,5.0,1,0,50
27123,2,35.0,97.0,0,2,1.0,4.8,0,0,50
27139,2,68.0,83.0,0,2,1.0,4.64,1,0,50
27141,2,61.0,83.0,0,2,1.0,4.89,1,0,50
27142,2,108.0,100.0,0,3,1.0,5.0,0,0,50
27143,2,65.0,71.0,0,2,1.0,4.8,1,0,57
27144,2,206.0,98.0,0,5,1.0,4.8,1,1,72
27145,2,134.0,98.0,0,2,1.0,4.14,1,1,72
27153,2,148.0,98.0,0,4,1.0,4.0,1,1,72
27154,2,175.0,98.0,0,5,1.0,4.18,1,1,72
27155,2,10000.0,97.0,0,2,1.0,4.75,1,0,72
27157,2,67.0,71.0,0,2,1.0,5.0,1,1,57
27158,2,55.0,59.0,1,2,1.0,5.0,1,0,50
27159,2,55.0,59.0,1,2,1.0,5.0,1,0,50
27167,2,150.0,98.0,1,1,0.0,5.0,1,1,50
27176,2,59.0,100.0,1,1,1.0,4.5,1,0,50
27178,2,22.0,0.0,0,1,1.0,4.8,1,0,57
27188,2,70.0,100.0,1,2,0.0,4.67,1,0,50
27189,2,57.0,94.0,1,2,1.5,4.5,1,0,50
27194,2,79.0,74.0,1,2,1.0,4.92,1,0,50
27201,2,90.0,0.0,0,2,1.5,5.0,1,0,50
27206,2,65.0,88.0,0,1,1.0,3.67,1,0,57
27207,2,49.0,97.0,0,1,1.0,4.8,1,0,62
27223,2,46.0,67.0,0,2,1.0,4.67,1,0,50
27224,2,48.0,98.0,0,1,0.0,4.81,1,1,50
27233,2,63.0,99.0,1,2,1.0,4.81,1,0,50
27238,2,154.0,100.0,0,2,1.0,4.8,0,1,49
27269,2,76.0,89.0,1,1,1.0,5.0,1,0,50
27270,2,52.0,100.0,0,2,2.0,4.84,1,1,50
27275,2,75.0,97.0,0,4,1.0,5.0,1,1,49
27277,2,46.0,99.0,1,2,1.0,4.86,1,0,50
27278,2,46.0,99.0,1,2,1.0,4.9,1,0,50
27279,2,56.0,99.0,1,2,1.0,4.97,1,0,50
27286,2,150.0,97.0,0,2,2.0,5.0,1,0,50
27295,2,78.0,99.0,1,2,1.0,4.67,1,0,57
27300,2,59.0,99.0,1,3,1.0,4.76,1,0,50
27310,2,199.0,86.0,1,5,1.0,5.0,0,0,48
27314,2,75.0,100.0,0,1,1.0,4.63,0,0,50
27318,2,145.0,97.0,0,2,2.0,4.8,1,0,57
27324,2,90.0,0.0,0,1,1.0,4.8,1,0,62
27333,2,105.0,97.0,1,1,1.0,5.0,1,0,57
27335,2,82.0,100.0,1,2,1.0,4.76,1,0,35
27346,2,150.0,97.0,0,2,2.0,4.2,1,0,50
27347,2,103.0,97.0,0,1,1.0,5.0,1,0,57
27349,2,300.0,96.0,1,2,1.0,5.0,1,1,50
27357,2,169.0,97.0,0,2,1.0,4.8,0,0,57
27360,2,121.0,97.0,0,2,1.0,4.56,1,1,51
27365,2,51.0,88.0,1,1,1.0,5.0,1,0,50
27371,2,41.0,99.0,1,2,1.0,4.68,1,1,50
27373,2,121.0,97.0,0,2,1.0,4.42,1,1,51
27374,2,109.0,97.0,0,2,1.0,4.59,1,1,72
27375,2,97.0,97.0,0,2,1.0,4.42,1,1,51
27379,2,108.0,75.0,1,2,1.0,5.0,0,0,50
27390,2,235.0,97.0,0,1,1.0,4.8,1,0,57
27392,2,144.0,100.0,0,2,1.0,4.33,1,1,72
27393,2,65.0,0.0,0,2,1.0,4.14,1,0,50
27399,2,97.0,98.0,1,2,1.0,5.0,1,0,50
27400,2,150.0,97.0,0,2,1.0,4.8,1,0,57
27410,2,40.0,92.0,0,2,1.0,5.0,1,0,57
27418,2,173.0,100.0,0,2,1.0,4.25,1,1,72
27421,2,33.0,97.0,0,1,1.0,5.0,1,0,50
27422,2,71.0,96.0,1,1,1.0,5.0,1,0,50
27427,2,60.0,100.0,0,3,1.0,4.55,0,0,57
27428,2,79.0,99.0,1,2,1.0,4.74,1,0,57
27429,2,54.0,100.0,0,2,1.0,4.53,0,0,57
27430,2,61.0,100.0,0,2,0.5,4.68,0,0,57
27433,2,56.0,96.0,0,2,1.0,4.33,1,0,50
27438,2,44.0,75.0,0,2,2.0,4.7,1,0,50
27439,2,175.0,67.0,0,2,1.0,4.8,1,0,50
27453,2,51.0,100.0,1,1,1.5,4.93,1,0,50
27454,2,43.0,99.0,0,2,1.0,4.7,1,0,57
27458,2,150.0,98.0,1,4,1.5,4.83,1,0,50
27473,2,77.0,81.0,0,2,1.0,4.74,1,0,50
27477,2,104.0,94.0,1,1,1.0,4.91,0,0,50
27478,2,150.0,76.0,0,1,1.0,4.75,1,0,57
27480,2,69.0,97.0,0,1,1.0,4.8,1,0,35
27487,2,70.0,75.0,0,1,2.5,5.0,1,0,62
27499,2,240.0,100.0,0,2,1.0,4.5,1,1,72
27500,2,150.0,100.0,0,2,1.0,1.0,1,1,72
27503,2,154.0,100.0,0,2,1.0,3.67,1,1,72
27505,2,33.0,100.0,0,1,1.0,5.0,0,0,50
27507,2,150.0,97.0,0,2,1.0,4.8,1,0,50
27511,2,150.0,96.0,0,1,1.0,5.0,1,0,50
27515,2,230.0,100.0,0,2,1.0,4.33,1,1,72
27516,2,211.0,100.0,0,2,1.0,4.75,1,1,72
27517,2,249.0,100.0,0,2,1.0,5.0,1,1,72
27518,2,307.0,100.0,0,4,1.0,4.5,1,1,72
27521,2,201.0,97.0,0,2,1.0,4.8,1,0,50
27526,2,89.0,87.0,1,2,1.5,4.8,1,0,50
27537,2,30.0,100.0,1,1,1.0,4.5,1,0,50
27538,2,95.0,97.0,1,2,1.0,4.97,0,0,50
27539,2,75.0,79.0,1,1,2.0,4.92,1,0,50
27551,2,70.0,97.0,0,2,0.0,4.8,1,0,50
27553,2,96.0,97.0,0,2,1.0,4.8,1,0,57
27559,2,82.0,60.0,0,2,1.0,4.0,1,0,50
27560,2,70.0,60.0,0,2,1.0,4.6,1,0,50
27579,2,35.0,76.0,0,1,1.0,5.0,1,0,57
27587,2,45.0,72.0,0,4,1.0,4.2,1,0,50
27601,2,42.0,97.0,0,1,0.0,5.0,1,0,50
27602,2,33.0,97.0,0,1,1.0,4.8,1,0,50
27605,2,396.0,84.0,1,4,6.0,5.0,1,0,72
27607,2,40.0,100.0,0,2,1.0,4.67,1,1,50
27613,2,150.0,100.0,1,2,4.5,4.96,1,0,50
27614,2,90.0,82.0,1,2,1.0,4.94,1,0,49
27621,2,55.0,85.0,0,1,1.0,4.56,1,0,65
27630,2,68.0,100.0,0,2,1.0,5.0,1,0,50
27637,2,99.0,93.0,1,2,1.0,5.0,1,0,50
27642,2,49.0,93.0,1,2,1.0,4.75,1,0,50
27648,2,201.0,99.0,0,2,1.0,4.8,1,1,51
27649,2,146.0,99.0,0,2,1.0,4.5,1,1,51
27653,2,150.0,76.0,0,1,2.0,4.0,1,1,50
27656,2,57.0,98.0,1,1,1.0,4.82,1,0,50
27657,2,63.0,98.0,1,2,1.5,5.0,1,0,50
27658,2,60.0,98.0,1,1,1.0,4.77,1,0,50
27661,2,62.0,100.0,1,2,1.0,4.74,1,1,35
27662,2,71.0,100.0,0,1,1.5,5.0,1,0,50
27663,2,73.0,99.0,1,2,1.0,4.85,1,0,72
27671,2,25.0,76.0,0,1,1.0,3.67,1,1,50
27682,2,99.0,93.0,1,3,1.0,4.84,1,0,35
27692,2,110.0,0.0,0,4,1.0,4.8,1,0,50
27700,2,60.0,100.0,1,1,1.0,5.0,1,0,50
27704,2,99.0,50.0,0,2,0.0,5.0,0,0,49
27717,2,50.0,50.0,0,1,1.0,4.67,1,0,62
27722,2,150.0,76.0,0,1,1.0,5.0,1,1,50
27738,2,70.0,71.0,0,2,1.0,5.0,1,0,57
27740,2,52.0,71.0,0,2,1.0,5.0,1,1,57
27750,2,75.0,43.0,0,1,1.0,4.9,1,0,50
27770,2,65.0,95.0,0,3,1.5,4.48,1,0,50
27775,2,128.0,97.0,0,1,1.0,4.8,0,0,50
27798,2,49.0,93.0,1,3,1.0,4.96,1,0,50
27799,2,49.0,93.0,1,3,1.0,4.63,1,0,50
27801,2,51.0,0.0,0,1,1.0,4.0,1,0,50
27807,2,78.0,24.0,0,2,2.5,4.76,1,0,57
27809,2,110.0,97.0,0,2,1.0,4.8,1,0,50
27817,2,116.0,83.0,0,2,1.0,5.0,1,0,50
27835,2,37.0,62.0,0,2,1.0,3.67,1,0,50
27852,2,82.0,100.0,0,1,1.0,4.8,0,0,35
27867,2,83.0,91.0,0,1,1.0,5.0,1,0,50
27894,2,150.0,50.0,0,2,2.0,4.73,1,0,43
27899,2,55.0,98.0,1,1,2.0,5.0,1,0,50
27917,2,150.0,76.0,0,1,2.0,4.75,1,1,57
27928,2,83.0,90.0,1,1,1.0,4.33,1,0,50
27929,2,56.0,100.0,0,1,1.0,4.8,1,0,50
27939,2,59.0,87.0,1,1,1.0,5.0,0,0,50
27945,2,49.0,100.0,1,2,1.0,5.0,1,1,50
27947,2,129.0,100.0,1,2,1.0,3.0,1,0,48
27955,2,150.0,50.0,0,3,1.0,4.8,1,0,57
27964,2,150.0,86.0,0,1,1.0,4.67,1,0,50
27967,2,120.0,97.0,0,3,1.5,5.0,1,0,50
27971,2,51.0,99.0,0,2,1.0,4.98,1,0,50
27972,2,23.0,76.0,0,1,1.0,4.5,1,1,50
27981,2,52.0,45.0,0,1,1.0,4.8,1,0,57
27982,2,100.0,99.0,0,2,1.0,4.59,1,0,50
27984,2,145.0,100.0,0,2,1.0,4.38,1,1,50
27986,2,80.0,88.0,1,1,1.0,4.81,1,0,50
27987,2,76.0,88.0,1,2,1.0,4.89,1,0,49
27989,2,120.0,97.0,0,2,1.0,4.8,0,0,57
27995,2,389.0,100.0,1,8,2.0,4.8,1,1,50
27998,2,65.0,100.0,0,1,1.0,5.0,1,0,50
27999,2,50.0,45.0,0,1,1.0,4.8,1,0,57
28006,2,49.0,45.0,0,1,1.0,4.8,1,0,57
28009,2,150.0,97.0,0,2,1.0,4.8,1,0,57
28020,2,45.0,86.0,0,1,2.0,4.5,1,0,50
28023,2,71.0,0.0,0,1,1.0,4.8,1,0,57
28030,2,150.0,97.0,0,1,1.0,5.0,1,0,50
28031,2,59.0,100.0,1,2,1.0,4.75,1,0,50
28032,2,75.0,91.0,0,1,1.0,5.0,1,0,50
28034,2,55.0,91.0,0,2,1.0,5.0,1,0,50
28035,2,48.0,80.0,1,1,1.0,5.0,1,0,50
28036,2,148.0,88.0,0,2,1.0,4.8,1,1,35
28040,2,47.0,45.0,0,1,1.0,5.0,1,0,43
28049,2,116.0,88.0,0,2,1.0,4.8,1,1,35
28072,2,90.0,97.0,0,2,1.0,4.8,1,0,50
28078,2,55.0,88.0,0,2,1.5,4.8,1,0,50
28079,2,45.0,88.0,0,2,1.5,4.8,1,0,50
28080,2,49.0,88.0,0,1,1.5,4.8,1,1,50
28081,2,60.0,97.0,0,1,2.0,5.0,0,0,50
28088,2,70.0,99.0,0,2,1.0,4.84,0,1,50
28096,2,56.0,83.0,0,2,1.0,4.76,1,0,50
28097,2,64.0,97.0,0,2,1.0,4.8,1,0,50
28102,2,75.0,96.0,1,3,1.0,4.25,1,0,50
28117,2,56.0,97.0,0,1,1.0,4.8,1,1,50
28119,2,59.0,24.0,0,2,1.5,4.96,1,0,62
28120,2,56.0,97.0,0,1,1.0,4.8,1,1,50
28124,2,36.0,86.0,0,1,2.0,2.0,1,0,50
28127,2,69.0,100.0,1,2,1.5,5.0,1,0,57
28129,2,71.0,99.0,0,4,1.0,4.67,1,1,72
28130,2,52.0,45.0,0,1,1.0,4.8,1,0,57
28131,2,264.0,100.0,0,2,1.0,4.59,1,1,57
28132,2,78.0,100.0,1,2,1.0,4.82,1,1,35
28135,2,50.0,86.0,0,1,2.0,4.4,1,0,50
28139,2,34.0,71.0,0,1,3.0,5.0,1,0,50
28143,2,46.0,86.0,0,1,3.0,5.0,1,0,50
28146,2,250.0,97.0,0,2,1.0,4.8,1,0,57
28157,2,45.0,0.0,0,1,2.0,4.0,1,0,50
28158,2,49.0,45.0,0,2,1.0,4.8,1,0,57
28161,2,63.0,75.0,0,2,1.0,4.43,1,0,50
28164,2,40.0,92.0,0,2,1.0,4.67,1,0,57
28166,2,160.0,97.0,0,2,1.0,4.8,1,0,50
28172,2,39.0,92.0,0,1,1.0,5.0,1,0,57
28174,2,55.0,0.0,0,2,1.0,5.0,1,0,57
28175,2,40.0,93.0,1,1,3.0,4.8,1,0,50
28177,2,60.0,97.0,1,2,1.5,5.0,1,0,50
28180,2,39.0,71.0,1,1,1.0,4.0,1,0,50
28182,2,150.0,50.0,0,2,1.0,5.0,1,0,50
28190,2,150.0,100.0,0,2,2.0,4.93,0,0,57
28191,2,47.0,45.0,0,1,1.0,4.8,1,0,57
28193,2,56.0,97.0,0,1,1.0,4.8,1,1,50
28195,2,81.0,89.0,0,2,1.5,5.0,1,0,35
28205,2,43.0,100.0,1,1,1.0,4.7,1,1,50
28209,2,90.0,70.0,1,2,1.0,4.8,0,0,50
28213,2,80.0,60.0,0,2,1.0,4.0,1,0,50
28220,2,79.0,94.0,1,2,1.0,4.95,1,0,50
28226,2,53.0,97.0,0,1,1.0,4.8,1,1,50
28235,2,58.0,98.0,1,2,1.0,5.0,0,1,50
28251,2,208.0,97.0,0,2,1.5,4.8,1,0,50
28252,2,150.0,100.0,0,2,1.5,4.84,1,0,50
28253,2,88.0,86.0,0,1,3.0,5.0,1,0,50
28261,2,150.0,89.0,1,1,3.0,3.0,1,0,50
28282,2,225.0,97.0,0,2,2.0,4.8,1,0,62
28287,2,38.0,71.0,0,2,3.0,4.5,1,0,50
28288,2,60.0,0.0,0,2,1.0,4.8,1,0,50
28294,2,125.0,97.0,0,1,1.0,4.8,1,0,50
28296,2,150.0,96.0,1,2,1.0,4.92,1,0,50
28308,2,150.0,100.0,0,1,2.0,4.9,1,0,50
28310,2,72.0,97.0,0,1,1.0,4.8,1,0,57
28318,2,49.0,94.0,1,2,2.5,4.8,1,1,50
28324,2,65.0,100.0,1,2,2.0,5.0,1,0,57
28326,2,125.0,100.0,1,2,1.0,4.16,1,0,35
28327,2,49.0,98.0,0,5,1.0,5.0,1,1,62
28328,2,44.0,98.0,0,6,1.0,4.75,1,1,50
28337,2,46.0,84.0,0,3,1.0,4.46,1,0,50
28339,2,61.0,33.0,0,1,1.0,3.0,1,0,50
28340,2,80.0,0.0,0,2,0.5,4.8,0,0,49
28343,2,49.0,63.0,1,2,1.0,4.95,1,0,50
28347,2,68.0,95.0,1,4,1.0,4.85,1,0,49
28348,2,150.0,100.0,0,2,1.0,5.0,1,1,50
28350,2,31.0,56.0,0,2,1.0,5.0,1,0,50
28352,2,100.0,0.0,0,2,0.5,4.33,1,0,50
28354,2,39.0,0.0,0,1,1.0,4.8,1,0,50
28356,2,65.0,83.0,0,2,1.0,4.75,1,0,62
28363,2,150.0,60.0,0,2,3.0,5.0,1,0,50
28370,2,49.0,98.0,0,6,1.0,4.17,1,1,62
28371,2,40.0,90.0,1,1,1.0,5.0,1,1,50
28405,2,155.0,97.0,0,2,2.0,3.0,1,0,50
28412,2,49.0,100.0,0,1,1.0,4.8,1,0,50
28421,2,150.0,100.0,0,2,1.0,5.0,1,0,50
28426,2,52.0,38.0,1,1,1.0,5.0,1,0,57
28445,2,45.0,100.0,0,1,1.0,5.0,1,1,50
28458,2,75.0,67.0,0,2,1.0,4.58,1,0,50
28466,2,61.0,40.0,0,2,1.0,4.8,1,0,57
28469,2,35.0,91.0,0,2,3.0,4.8,1,0,57
28477,2,65.0,25.0,0,2,1.0,5.0,1,0,57
28483,2,66.0,83.0,1,4,1.0,5.0,1,0,50
28484,2,150.0,50.0,0,1,1.0,5.0,1,0,57
28488,2,99.0,100.0,0,2,1.0,4.68,1,1,50
28492,2,150.0,100.0,0,1,1.0,4.8,1,0,50
28493,2,49.0,100.0,0,1,1.5,5.0,1,0,50
28497,2,42.0,98.0,1,2,1.5,4.58,1,0,50
28498,2,125.0,97.0,0,2,2.0,4.8,1,0,50
28499,2,44.0,0.0,0,2,1.0,4.8,0,0,50
28500,2,73.0,0.0,0,3,1.0,4.8,0,0,50
28508,2,105.0,99.0,0,2,6.0,3.73,1,1,51
28510,2,86.0,99.0,0,1,6.0,3.67,1,1,51
28515,2,39.0,98.0,1,2,1.5,4.95,1,0,50
28517,2,58.0,80.0,0,2,1.5,4.8,1,0,50
28523,2,150.0,100.0,0,2,1.0,5.0,1,0,50
28537,2,56.0,0.0,0,2,1.0,4.8,0,0,50
28538,2,110.0,68.0,1,2,1.0,5.0,1,0,50
28543,2,106.0,75.0,0,2,1.0,4.58,1,0,49
28548,2,110.0,0.0,0,2,1.0,5.0,1,0,57
28549,2,150.0,0.0,0,1,1.0,4.8,1,0,57
28560,2,70.0,97.0,0,2,6.0,5.0,1,1,50
28561,2,135.0,90.0,1,1,1.5,5.0,1,0,57
28567,2,49.0,92.0,0,2,1.0,4.75,1,1,57
28569,2,42.0,91.0,0,1,1.0,5.0,1,0,50
28573,2,60.0,99.0,1,1,1.0,3.67,1,0,50
28580,2,51.0,72.0,0,2,3.0,4.41,1,0,50
28582,2,42.0,72.0,0,2,3.0,4.27,1,0,57
28584,2,57.0,72.0,0,2,1.0,4.34,1,0,50
28589,2,124.0,99.0,0,4,6.0,4.23,1,1,51
28590,2,108.0,99.0,0,2,6.0,4.29,1,1,51
28592,2,81.0,99.0,0,2,6.0,4.3,1,1,51
28594,2,46.0,80.0,0,2,7.0,4.6,1,0,72
28595,2,39.0,98.0,1,2,1.5,4.78,1,0,50
28596,2,100.0,99.0,1,2,1.0,4.96,1,1,49
28602,2,150.0,88.0,1,1,1.5,4.88,1,0,50
28606,2,40.0,98.0,1,2,1.5,4.74,1,0,50
28608,2,70.0,97.0,0,1,1.0,4.8,1,0,50
28625,2,68.0,97.0,0,2,1.0,5.0,1,0,57
28627,2,81.0,96.0,1,2,1.0,5.0,1,0,50
28628,2,287.0,100.0,0,2,1.0,5.0,1,1,72
28629,2,261.0,100.0,0,2,1.0,5.0,1,1,72
28630,2,201.0,100.0,0,2,1.0,4.95,1,1,72
28631,2,260.0,100.0,0,2,1.0,5.0,1,1,72
28632,2,269.0,100.0,0,2,1.0,5.0,1,1,72
28633,2,253.0,100.0,0,2,1.0,5.0,1,1,72
28634,2,185.0,100.0,0,2,0.0,4.93,1,1,72
28640,2,600.0,67.0,0,6,3.0,5.0,1,0,50
28647,2,85.0,97.0,0,1,1.0,4.8,1,0,57
28648,2,104.0,97.0,1,2,0.5,5.0,1,0,50
28652,2,66.0,100.0,0,2,1.0,4.52,1,1,50
28655,2,45.0,80.0,0,2,2.0,5.0,1,0,50
28660,2,40.0,62.0,0,3,1.0,4.83,1,0,50
28662,2,106.0,97.0,0,2,1.0,4.8,0,0,50
28675,2,125.0,100.0,0,1,1.0,4.8,1,0,50
28681,2,39.0,98.0,1,2,1.5,4.82,1,0,50
28684,2,120.0,97.0,0,2,1.0,4.8,1,0,57
28686,2,50.0,84.0,1,2,1.0,4.89,1,0,50
28691,2,66.0,0.0,0,2,1.0,4.8,1,0,50
28694,2,95.0,50.0,0,2,2.0,5.0,1,0,57
28702,2,48.0,97.0,0,2,1.0,1.0,1,0,50
28708,2,150.0,98.0,0,5,2.0,4.0,1,1,50
28709,2,150.0,98.0,0,6,2.0,4.8,1,1,50
28710,2,44.0,98.0,0,5,1.0,5.0,1,1,50
28718,2,39.0,97.0,0,1,2.0,5.0,1,0,57
28719,2,150.0,98.0,0,2,2.0,4.8,1,1,50
28721,2,44.0,97.0,0,1,2.0,4.8,1,0,40
28725,2,60.0,80.0,1,1,1.5,5.0,1,0,50
28726,2,61.0,80.0,1,1,1.5,4.8,1,0,50
28727,2,55.0,50.0,0,1,1.0,4.8,1,0,62
28739,2,110.0,100.0,0,2,1.0,4.29,1,0,50
28742,2,250.0,97.0,0,2,2.5,4.8,1,0,62
28745,2,45.0,91.0,0,2,1.0,4.8,1,0,57
28746,2,40.0,91.0,0,2,1.0,4.86,1,0,57
28747,2,32.0,91.0,0,1,1.0,4.0,1,0,57
28751,2,70.0,100.0,1,2,1.0,5.0,1,0,33
28763,2,88.0,67.0,1,2,1.0,4.88,1,0,57
28774,2,49.0,98.0,0,2,1.0,5.0,1,1,50
28780,2,99.0,99.0,1,4,1.0,4.95,0,0,50
28786,2,45.0,86.0,0,1,4.0,3.0,1,0,50
28789,2,84.0,92.0,0,2,1.0,4.96,1,0,57
28801,2,97.0,97.0,1,2,1.0,4.52,1,0,50
28802,2,55.0,83.0,0,2,1.0,4.81,1,0,50
28809,2,150.0,81.0,0,2,1.0,4.8,1,0,57
28810,2,150.0,81.0,0,2,1.0,4.8,1,0,57
28812,2,154.0,81.0,0,2,1.0,4.8,1,0,57
28813,2,170.0,81.0,0,2,1.0,4.8,1,0,57
28817,2,180.0,81.0,0,2,1.0,4.8,1,0,57
28819,2,56.0,97.0,0,2,1.0,3.62,1,1,49
28823,2,86.0,94.0,1,2,1.0,4.85,1,0,50
28824,2,160.0,81.0,0,2,1.0,4.8,1,0,57
28842,2,128.0,97.0,0,3,1.0,4.8,1,0,57
28843,2,90.0,97.0,0,2,0.5,4.8,1,0,50
28845,2,180.0,97.0,0,2,1.0,4.8,1,0,72
28851,2,64.0,58.0,1,2,1.0,5.0,1,0,50
28855,2,149.0,0.0,0,2,1.0,5.0,1,0,57
28857,2,63.0,83.0,0,2,1.0,4.75,1,0,50
28862,2,250.0,97.0,0,2,1.0,4.8,1,0,43
28864,2,56.0,95.0,1,2,1.0,4.97,1,0,44
28868,2,33.0,100.0,1,2,1.0,5.0,1,1,61
28872,2,133.0,93.0,1,2,1.0,4.94,1,0,50
28885,2,150.0,76.0,0,1,3.5,5.0,1,0,50
28894,2,65.0,33.0,0,2,1.0,5.0,1,0,50
28900,2,60.0,97.0,0,1,0.5,4.8,1,0,57
28915,2,55.0,71.0,0,2,1.0,4.8,1,0,57
28919,2,72.0,100.0,1,2,1.0,4.96,1,0,50
28920,2,63.0,97.0,0,1,0.5,4.8,0,0,50
28928,2,45.0,50.0,0,1,2.0,4.8,0,0,50
28951,2,80.0,97.0,0,1,1.0,4.8,1,0,50
28954,2,50.0,100.0,0,2,2.0,4.66,1,1,50
28956,2,50.0,100.0,0,2,2.0,5.0,1,1,50
28958,2,68.0,100.0,1,2,1.0,5.0,1,0,50
28959,2,62.0,100.0,1,1,1.0,4.89,1,0,50
28961,2,46.0,97.0,0,2,2.0,4.8,0,0,50
28972,2,65.0,81.0,1,2,3.0,5.0,1,0,50
28974,2,56.0,24.0,0,2,1.0,4.9,1,0,50
28980,2,100.0,71.0,1,1,1.0,5.0,1,0,57
28984,2,150.0,80.0,1,1,1.0,5.0,1,0,57
28995,2,80.0,0.0,0,2,1.0,4.8,1,0,57
28998,2,92.0,95.0,0,4,1.5,4.68,1,0,50
29009,2,64.0,100.0,1,2,2.0,5.0,1,0,57
29016,2,95.0,100.0,1,2,1.0,5.0,1,0,57
29025,2,79.0,45.0,0,2,1.0,5.0,1,0,43
29031,2,150.0,97.0,0,2,3.0,4.8,0,0,50
29037,2,52.0,71.0,0,2,3.0,5.0,1,0,50
29039,2,83.0,97.0,0,2,1.0,4.85,1,1,50
29040,2,68.0,80.0,1,1,1.0,5.0,1,0,50
29046,2,59.0,90.0,0,1,1.0,5.0,1,0,50
29051,2,95.0,95.0,1,2,1.0,5.0,1,0,50
29054,2,62.0,0.0,0,1,1.0,4.8,1,0,50
29055,2,52.0,71.0,0,2,3.0,4.68,1,0,50
29060,2,74.0,100.0,1,4,1.0,4.9,1,0,53
29061,2,55.0,81.0,1,2,1.0,5.0,1,0,50
29070,2,50.0,97.0,0,1,1.0,4.8,1,0,50
29092,2,40.0,84.0,0,1,1.0,3.0,1,1,50
29099,2,46.0,71.0,0,2,4.0,4.36,1,0,50
29102,2,44.0,71.0,0,2,4.0,4.43,1,0,50
29104,2,159.0,71.0,0,2,1.0,3.5,1,0,57
29119,2,85.0,80.0,0,2,1.0,4.6,1,0,50
29126,2,200.0,44.0,1,1,1.0,5.0,1,0,35
29140,2,143.0,99.0,0,4,7.0,3.75,1,1,51
29141,2,43.0,71.0,0,2,4.0,4.33,1,0,50
29156,2,3109.0,88.0,0,2,1.5,4.8,1,1,72
29157,2,5721.0,88.0,0,2,1.0,4.8,1,1,72
