,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
16255,0,1898.0,100.0,1,6,2.0,4.85,1,1,19
16257,0,1753.0,100.0,1,4,1.5,4.88,1,0,19
16258,0,895.0,100.0,1,2,1.0,4.94,1,1,19
16259,0,740.0,100.0,0,2,1.0,4.64,1,0,19
16260,0,1081.0,100.0,1,2,1.0,4.61,0,1,19
16261,0,3639.0,100.0,1,11,3.0,4.56,1,1,19
16263,0,1726.0,100.0,1,4,2.0,4.39,1,1,19
16264,0,759.0,100.0,0,2,1.0,4.0,1,0,19
16265,0,1114.0,99.0,0,4,1.0,5.0,1,0,19
16268,0,1114.0,94.0,1,2,1.0,4.72,1,0,9
16272,0,1075.0,100.0,1,3,1.0,4.85,1,1,19
16273,0,3575.0,99.0,0,4,2.0,4.67,1,1,19
16274,0,1331.0,100.0,1,4,2.0,4.58,1,1,19
16275,0,890.0,100.0,1,2,1.0,5.0,1,1,19
16276,0,1114.0,99.0,0,2,1.0,4.78,1,1,19
16277,0,1399.0,97.0,1,4,2.0,4.8,1,0,19
16280,0,600.0,87.0,0,4,1.0,4.8,1,0,9
16281,0,899.0,100.0,1,2,1.0,4.87,1,1,17
16282,0,745.0,100.0,1,2,1.0,4.5,1,1,17
16283,0,850.0,99.0,0,2,1.0,4.62,1,1,19
16285,0,1599.0,100.0,1,8,2.0,5.0,1,1,19
16286,0,1033.0,100.0,1,2,1.0,4.97,1,0,19
16287,0,2830.0,100.0,1,4,2.0,4.89,1,0,19
16288,0,7307.0,100.0,1,4,2.0,4.99,1,1,19
16290,0,1399.0,92.0,0,6,2.0,4.78,1,1,9
16292,0,999.0,0.0,0,3,1.0,5.0,1,0,19
16294,0,5033.0,67.0,0,5,2.0,5.0,1,0,21
16296,0,1114.0,100.0,0,6,1.0,4.7,1,1,19
16297,0,1929.0,100.0,1,2,1.0,5.0,1,0,19
16298,0,385.0,96.0,1,2,1.0,4.95,1,0,11
16299,0,773.0,96.0,1,2,1.0,4.94,1,0,20
16300,0,1114.0,100.0,1,2,1.0,4.72,1,1,19
16302,0,4157.0,99.0,0,4,3.0,5.0,1,1,19
16304,0,1399.0,100.0,0,4,1.0,4.83,1,0,17
16305,0,638.0,100.0,1,2,1.0,4.87,1,1,19
16307,0,640.0,0.0,0,2,1.0,4.8,1,0,19
16308,0,1114.0,0.0,0,2,1.0,5.0,1,0,19
16310,0,4157.0,99.0,0,4,3.0,4.75,1,1,19
16311,0,3658.0,99.0,0,2,1.0,4.8,1,1,19
16312,0,1959.0,100.0,1,6,2.0,4.94,1,1,19
16313,0,1529.0,100.0,1,6,1.0,4.95,1,1,19
16314,0,1114.0,99.0,0,4,1.0,3.5,1,1,19
16315,0,1140.0,44.0,0,2,1.0,4.75,1,0,19
16316,0,1281.0,100.0,1,4,1.0,4.98,1,0,9
16317,0,2553.0,86.0,1,14,3.5,4.88,0,0,19
16318,0,2366.0,99.0,0,2,1.0,4.62,1,0,19
16319,0,650.0,95.0,0,2,1.0,4.27,1,1,81
16320,0,835.0,99.0,0,3,1.0,5.0,1,0,9
16322,0,2000.0,99.0,1,5,2.0,4.96,1,1,19
16324,0,791.0,100.0,0,2,1.0,4.88,1,1,19
16325,0,779.0,100.0,0,2,1.0,4.76,1,1,19
16326,0,4157.0,99.0,0,4,3.0,4.8,1,1,19
16327,0,900.0,81.0,1,5,1.0,4.83,1,0,19
16328,0,841.0,100.0,0,2,1.0,4.74,1,0,17
16329,0,2340.0,99.0,0,4,1.0,4.72,1,0,19
16330,0,6901.0,99.0,0,6,2.5,4.78,1,0,19
16333,0,1536.0,98.0,1,6,2.0,4.95,1,0,19
16335,0,649.0,100.0,0,4,1.0,4.65,1,1,20
16336,0,1300.0,100.0,0,2,1.0,4.67,1,0,19
16338,0,1143.0,99.0,1,5,2.0,4.96,1,0,9
16339,0,1200.0,100.0,0,4,1.0,4.45,1,0,20
16340,0,2747.0,81.0,1,2,1.0,4.9,1,1,19
16341,0,1554.0,100.0,0,2,1.0,4.89,1,0,17
16342,0,2190.0,98.0,1,8,2.5,4.97,1,0,19
16345,0,700.0,87.0,0,5,2.0,4.73,1,0,19
16347,0,1343.0,100.0,1,4,2.0,4.91,1,0,19
16348,0,1329.0,100.0,1,4,2.0,4.8,1,1,19
16349,0,1199.0,98.0,1,4,1.0,4.84,1,1,9
16350,0,1329.0,100.0,1,4,2.0,4.83,1,0,19
16351,0,1090.0,0.0,0,3,1.0,3.33,1,0,19
16352,0,3166.0,100.0,1,4,2.0,4.88,1,0,9
16353,0,1114.0,100.0,0,2,2.0,4.79,1,0,20
16354,0,555.0,100.0,0,2,1.0,4.58,1,1,12
16355,0,1114.0,99.0,1,2,1.0,4.86,1,1,19
16356,0,4000.0,50.0,0,8,4.5,4.8,1,0,13
16357,0,1464.0,97.0,0,2,1.0,4.95,1,1,17
16358,0,1436.0,97.0,0,2,1.0,4.87,1,1,17
16359,0,1114.0,97.0,0,5,1.0,4.82,1,1,19
16360,0,900.0,76.0,1,2,1.0,4.83,1,0,17
16364,0,1114.0,100.0,1,3,1.0,4.9,1,1,19
16366,0,350.0,100.0,1,1,1.0,4.83,1,0,9
16369,0,1114.0,100.0,1,4,4.0,4.69,1,1,19
16370,0,2900.0,99.0,0,6,2.0,5.0,1,1,19
16372,0,832.0,99.0,0,6,1.0,4.84,1,1,19
16373,0,4435.0,97.0,1,7,4.5,4.99,1,0,19
16374,0,1091.0,99.0,1,2,1.0,4.8,1,0,20
16375,0,1520.0,100.0,0,2,1.0,4.82,1,1,9
16377,0,1353.0,97.0,0,2,1.0,4.91,1,1,17
16379,0,600.0,77.0,0,4,1.0,4.69,1,0,9
16381,0,1953.0,81.0,1,2,1.0,4.52,1,1,19
16382,0,531.0,93.0,1,2,1.0,4.77,1,0,81
16383,0,1829.0,100.0,1,4,2.0,4.92,1,1,19
16386,0,1000.0,99.0,0,4,2.0,4.0,1,0,19
16387,0,490.0,55.0,0,2,1.0,4.8,1,0,19
16388,0,1100.0,90.0,0,4,2.0,4.84,1,0,19
16389,0,783.0,100.0,0,4,1.0,4.61,1,0,9
16390,0,436.0,100.0,1,3,1.0,4.8,1,1,19
16391,0,1114.0,50.0,0,4,1.0,4.8,1,0,19
16392,0,2200.0,88.0,0,4,1.0,4.8,1,0,19
16393,0,1838.0,99.0,0,4,2.0,4.58,1,0,19
16394,0,893.0,100.0,0,3,1.0,4.64,1,1,19
16395,0,2084.0,99.0,1,4,2.5,4.96,1,0,19
16397,0,5750.0,99.0,1,8,4.5,4.93,1,1,13
16400,0,4235.0,100.0,1,8,3.0,4.88,1,1,19
16401,0,1284.0,100.0,1,2,1.0,4.9,1,0,20
16403,0,1200.0,97.0,1,4,1.5,5.0,1,0,9
16404,0,950.0,96.0,0,3,1.0,4.71,1,1,9
16405,0,900.0,91.0,1,5,1.0,4.95,1,0,19
16406,0,2394.0,99.0,1,6,2.0,4.97,1,0,9
16407,0,589.0,99.0,0,3,1.0,5.0,1,0,9
16408,0,5698.0,99.0,1,2,1.0,5.0,1,1,19
16409,0,589.0,99.0,0,3,1.0,4.82,1,0,9
16411,0,1265.0,97.0,0,2,1.0,4.5,1,1,19
16412,0,15450.0,100.0,1,16,3.5,4.8,1,1,13
16413,0,700.0,99.0,0,4,1.0,4.42,1,1,19
16414,0,395.0,100.0,1,2,1.0,4.57,1,0,12
16415,0,1114.0,80.0,1,5,1.0,4.5,1,0,19
16416,0,1011.0,98.0,0,2,1.0,4.8,1,1,19
16417,0,1564.0,100.0,1,4,2.0,4.88,1,0,9
16419,0,1060.0,14.0,0,2,1.0,5.0,1,0,19
16420,0,2405.0,100.0,0,2,1.0,4.65,1,0,19
16421,0,777.0,100.0,0,5,1.0,4.6,1,1,19
16422,0,2499.0,100.0,0,7,2.5,4.75,1,0,13
16423,0,2192.0,87.0,0,4,2.0,4.8,1,0,9
16424,0,900.0,97.0,0,3,1.0,4.47,1,0,19
16425,0,1600.0,100.0,0,2,1.0,5.0,1,1,17
16429,0,2414.0,81.0,1,2,1.0,5.0,1,1,19
16430,0,4079.0,98.0,1,14,3.0,4.83,1,0,13
16432,0,1449.0,99.0,1,5,2.0,4.88,1,1,9
16433,0,600.0,100.0,1,3,1.0,4.4,1,0,20
16437,0,1400.0,100.0,0,4,2.0,4.93,1,1,9
16439,0,2409.0,100.0,0,2,1.0,4.7,1,1,19
16440,0,1415.0,33.0,0,4,3.0,4.8,1,0,19
16441,0,1704.0,100.0,0,4,1.0,4.62,1,1,19
16442,0,1137.0,40.0,0,4,1.0,4.67,1,0,19
16443,0,1753.0,100.0,1,2,1.0,4.92,1,0,19
16444,0,2587.0,100.0,1,5,2.0,4.8,1,1,19
16445,0,1242.0,99.0,0,2,1.0,4.94,1,0,17
16449,0,2840.0,99.0,0,6,3.0,4.67,1,1,19
16450,0,3647.0,100.0,1,2,1.0,4.96,1,1,19
16453,0,910.0,100.0,0,5,2.0,4.8,1,0,9
16454,0,2427.0,55.0,0,2,1.5,5.0,0,0,19
16455,0,1878.0,98.0,1,4,1.0,4.91,1,1,20
16456,0,664.0,99.0,1,4,1.0,4.91,1,1,9
16457,0,1900.0,100.0,0,3,1.0,4.8,1,0,20
16458,0,1300.0,77.0,0,2,1.0,4.8,1,0,19
16459,0,1059.0,98.0,1,6,1.0,4.86,1,0,9
16460,0,2070.0,98.0,1,7,2.0,4.87,1,0,9
16462,0,1114.0,100.0,1,2,1.0,4.5,1,0,19
16464,0,656.0,43.0,0,3,2.0,4.8,1,0,20
16465,0,2912.0,97.0,1,8,2.0,4.91,1,1,19
16466,0,475.0,100.0,1,2,1.0,4.75,1,0,79
16467,0,740.0,100.0,1,3,1.0,4.93,1,0,19
16468,0,5800.0,100.0,1,12,3.0,4.88,1,0,13
16469,0,1046.0,100.0,1,3,1.0,4.85,1,0,19
16470,0,2700.0,50.0,0,4,2.0,4.8,1,0,19
16471,0,6042.0,100.0,0,6,2.5,4.98,1,1,9
16472,0,7635.0,99.0,0,8,2.0,4.94,1,0,19
16473,0,1114.0,96.0,1,4,2.0,4.8,1,0,19
16474,0,1496.0,100.0,1,4,2.0,4.82,1,1,9
16475,0,1114.0,99.0,0,4,2.0,5.0,1,1,19
16478,0,1114.0,100.0,0,4,1.0,4.7,1,1,19
16480,0,1035.0,95.0,1,5,1.0,4.64,1,0,19
16482,0,1056.0,100.0,0,3,1.0,4.79,1,1,19
16483,0,1080.0,71.0,0,4,1.0,4.8,1,0,9
16484,0,1173.0,71.0,0,5,0.0,5.0,1,0,9
16485,0,1112.0,71.0,0,4,1.0,4.8,1,0,19
16486,0,7920.0,80.0,0,8,2.0,4.47,1,0,19
16487,0,1700.0,94.0,0,4,2.0,4.98,1,0,19
16488,0,1207.0,100.0,1,6,2.0,4.87,1,0,9
16489,0,2000.0,98.0,1,4,1.5,4.86,1,0,17
16490,0,1000.0,91.0,0,2,2.0,5.0,1,0,19
16491,0,1490.0,0.0,0,4,2.0,4.8,1,0,19
16492,0,1114.0,99.0,0,2,2.0,5.0,1,0,9
16493,0,2105.0,50.0,0,4,2.0,4.8,1,0,19
16494,0,2331.0,100.0,1,6,2.5,4.98,1,1,19
16495,0,1114.0,99.0,0,2,2.5,4.8,1,0,13
16496,0,4285.0,99.0,1,12,2.0,4.73,1,1,19
16499,0,1545.0,99.0,0,2,1.5,4.8,1,0,19
16500,0,664.0,98.0,1,3,1.0,4.94,1,0,19
16502,0,1829.0,98.0,1,4,1.0,5.0,1,1,20
16504,0,1431.0,100.0,1,5,1.0,4.98,1,0,19
16505,0,1153.0,97.0,0,5,1.0,4.77,1,1,19
16506,0,1507.0,100.0,1,5,1.0,4.86,1,1,19
16508,0,890.0,96.0,1,3,1.0,5.0,1,0,17
16509,0,1893.0,99.0,0,4,1.0,4.72,1,0,19
16510,0,2400.0,100.0,1,6,2.0,4.94,1,1,19
16511,0,1748.0,99.0,1,2,1.0,4.88,1,0,19
16512,0,1114.0,67.0,0,10,1.0,4.98,1,0,19
16513,0,1309.0,44.0,0,2,1.0,4.8,1,0,19
16514,0,1996.0,99.0,0,5,2.0,4.67,1,1,19
16516,0,1624.0,100.0,1,2,1.0,4.89,1,1,19
16517,0,5172.0,100.0,0,8,3.0,4.8,1,1,19
16518,0,4616.0,99.0,1,4,2.5,4.73,1,1,19
16519,0,1114.0,100.0,0,6,2.5,4.8,1,1,19
16521,0,1570.0,100.0,0,7,2.0,4.69,1,1,19
16522,0,1114.0,98.0,1,5,2.0,5.0,1,0,12
16524,0,1666.0,100.0,0,4,1.0,5.0,1,1,19
16525,0,1114.0,100.0,0,3,1.0,4.8,1,0,19
16526,0,1556.0,100.0,0,4,2.5,4.44,1,0,9
16527,0,1478.0,98.0,1,4,2.0,4.76,1,1,9
16528,0,3464.0,99.0,1,4,1.5,4.72,1,1,19
16530,0,3185.0,99.0,0,6,2.5,4.74,1,1,19
16531,0,370.0,100.0,1,1,1.0,5.0,1,0,12
16532,0,370.0,100.0,1,1,1.0,5.0,1,0,12
16534,0,6710.0,100.0,0,8,3.0,4.8,1,1,19
16535,0,1114.0,99.0,0,2,3.0,3.0,1,0,19
16537,0,1741.0,100.0,0,2,2.0,4.94,1,1,19
16538,0,1303.0,100.0,1,4,1.0,4.92,1,1,19
16539,0,1114.0,99.0,0,4,1.0,4.8,1,0,19
16540,0,1114.0,92.0,1,5,1.0,4.91,1,0,9
16544,0,2106.0,100.0,1,6,2.0,4.72,1,0,9
16545,0,3024.0,100.0,0,6,2.0,5.0,1,1,19
16546,0,2100.0,100.0,0,4,2.5,4.89,1,0,19
16547,0,600.0,20.0,0,3,1.0,5.0,1,0,9
16548,0,2867.0,100.0,1,6,2.5,4.85,1,1,9
16549,0,971.0,98.0,1,6,1.0,4.87,1,0,9
16550,0,771.0,100.0,0,2,1.0,4.79,1,0,17
16551,0,1650.0,100.0,1,4,2.5,4.88,1,1,13
16552,0,1536.0,100.0,1,6,2.0,4.92,1,0,19
16553,0,22980.0,99.0,1,6,4.5,5.0,1,1,13
16556,0,714.0,98.0,1,2,1.0,4.78,1,0,17
16557,0,1114.0,94.0,0,4,1.0,4.88,1,0,9
16558,0,600.0,99.0,1,4,1.0,4.87,1,0,19
16561,0,4502.0,99.0,0,4,2.0,5.0,1,1,19
16564,0,634.0,89.0,1,2,1.0,4.97,1,0,17
16565,0,895.0,100.0,1,5,1.0,4.93,1,0,9
16568,0,1200.0,99.0,1,2,1.0,4.84,1,1,9
16569,0,1500.0,98.0,1,4,1.5,5.0,1,0,19
16570,0,1719.0,100.0,1,4,2.0,4.63,1,1,19
16571,0,969.0,99.0,0,2,1.0,4.33,1,1,19
16572,0,969.0,99.0,0,2,1.0,4.69,1,1,19
16573,0,968.0,99.0,0,2,1.0,4.36,1,0,19
16574,0,1034.0,99.0,0,2,1.0,4.25,1,0,19
16575,0,966.0,99.0,0,2,1.0,4.75,1,0,19
16576,0,968.0,99.0,0,2,1.0,4.25,1,1,19
16577,0,2014.0,100.0,1,4,2.0,4.82,1,1,19
16578,0,1100.0,98.0,1,3,1.0,4.95,1,0,19
16579,0,1034.0,99.0,0,2,1.0,4.44,1,0,19
16580,0,772.0,99.0,0,4,1.0,4.76,1,0,19
16581,0,1114.0,99.0,0,2,1.0,5.0,1,1,19
16582,0,15000.0,100.0,0,16,3.5,4.72,1,1,13
16586,0,3975.0,100.0,1,4,2.5,5.0,1,1,19
16588,0,890.0,100.0,0,4,1.0,4.63,1,0,19
16589,0,1122.0,99.0,0,2,1.0,4.78,1,0,17
16590,0,790.0,97.0,1,5,1.0,4.67,1,1,19
16591,0,1114.0,99.0,1,4,1.0,5.0,1,0,9
16593,0,893.0,100.0,1,2,1.0,4.77,1,1,19
16596,0,1200.0,99.0,0,2,1.0,4.8,1,0,19
16598,0,1399.0,100.0,0,3,1.0,4.8,1,1,19
16599,0,1114.0,100.0,1,4,1.0,4.86,1,0,19
16601,0,1163.0,100.0,0,3,1.0,4.75,1,1,19
16602,0,1532.0,100.0,0,3,1.0,4.59,1,1,19
16604,0,1546.0,99.0,1,4,1.0,4.81,1,0,19
16607,0,950.0,97.0,1,2,1.0,4.93,1,0,19
16608,0,550.0,96.0,0,2,1.0,4.52,1,0,12
16609,0,2473.0,97.0,1,6,1.5,4.68,1,1,19
16611,0,2687.0,100.0,1,2,1.0,4.92,1,1,19
16612,0,1938.0,100.0,1,2,1.0,4.89,1,1,19
16613,0,2156.0,100.0,1,2,1.0,4.93,1,1,19
16614,0,4516.0,100.0,1,4,1.5,4.92,1,1,19
16615,0,1300.0,80.0,0,4,1.0,5.0,1,0,9
16617,0,1985.0,100.0,0,4,2.0,4.52,1,1,19
16618,0,1415.0,99.0,1,3,1.0,4.94,1,1,9
16619,0,1847.0,100.0,1,2,1.0,4.9,1,1,19
16620,0,3744.0,100.0,1,4,1.5,4.89,1,1,19
16621,0,1899.0,100.0,1,2,1.0,4.86,1,1,19
16622,0,2361.0,100.0,1,2,1.0,4.87,1,1,19
16623,0,3971.0,100.0,1,4,1.5,4.85,1,1,19
16624,0,3749.0,100.0,1,4,1.5,4.91,1,1,19
16625,0,1114.0,100.0,1,2,1.5,4.83,1,1,19
16627,0,2934.0,99.0,1,4,2.0,4.85,1,0,19
16629,0,1890.0,97.0,1,4,1.5,4.94,1,1,19
16630,0,1166.0,99.0,1,3,1.0,4.96,1,0,9
16631,0,4420.0,100.0,1,4,1.5,4.91,1,1,19
16632,0,3874.0,100.0,1,4,1.5,4.95,1,1,19
16633,0,3558.0,100.0,1,2,1.0,4.84,1,1,19
16634,0,2572.0,100.0,1,2,1.0,4.87,1,1,19
16635,0,20590.0,100.0,1,16,4.5,4.55,1,1,13
16636,0,1114.0,100.0,0,2,1.0,4.87,1,1,19
16638,0,1313.0,100.0,0,3,1.0,4.87,1,1,19
16639,0,3091.0,25.0,0,5,2.5,4.89,1,0,20
16640,0,2272.0,100.0,1,4,2.0,4.87,1,0,19
16641,0,931.0,97.0,1,5,1.0,4.93,1,0,19
16642,0,690.0,97.0,0,5,1.0,3.83,1,1,19
16643,0,2995.0,100.0,0,6,1.0,4.97,1,0,13
16645,0,1590.0,100.0,0,11,1.0,4.58,1,1,19
16646,0,1138.0,100.0,0,3,1.0,4.71,1,1,19
16649,0,5580.0,100.0,1,6,3.0,4.81,1,1,19
16650,0,1114.0,73.0,1,4,3.0,4.83,1,0,13
16651,0,907.0,99.0,1,3,1.0,4.87,1,1,19
16652,0,3579.0,100.0,1,4,2.0,4.65,1,0,19
16653,0,993.0,100.0,1,4,1.0,4.94,1,0,9
16654,0,1751.0,100.0,1,4,2.0,4.62,1,1,19
16656,0,1193.0,100.0,0,4,1.5,5.0,1,0,19
16657,0,825.0,97.0,0,6,1.0,4.79,1,0,19
16658,0,2554.0,100.0,1,7,2.0,4.97,1,0,19
16659,0,1193.0,99.0,0,4,1.0,4.81,1,1,19
16660,0,5055.0,100.0,1,6,3.0,5.0,1,1,19
16661,0,5580.0,100.0,1,6,3.0,4.95,1,1,19
16662,0,5055.0,100.0,1,6,3.0,5.0,1,1,19
16663,0,1578.0,96.0,1,4,1.0,4.97,1,0,9
16664,0,1114.0,99.0,0,5,1.0,4.78,1,1,19
16665,0,1114.0,100.0,0,2,1.0,5.0,1,0,19
16667,0,1050.0,100.0,0,4,2.0,4.43,1,0,19
16669,0,1450.0,100.0,1,4,1.0,5.0,1,0,19
16670,0,1114.0,33.0,0,3,1.0,4.8,1,0,19
16671,0,1114.0,100.0,0,2,1.0,4.51,1,1,19
16675,0,900.0,97.0,0,4,1.0,4.88,1,0,20
16678,0,1114.0,97.0,1,3,1.0,4.97,1,0,9
16680,0,541.0,94.0,1,3,1.0,4.97,1,0,19
16681,0,1114.0,100.0,1,3,1.0,4.59,1,1,9
16683,0,1114.0,97.0,0,4,1.0,4.6,1,0,19
16685,0,489.0,100.0,1,2,1.0,5.0,1,1,19
16686,0,1014.0,100.0,1,4,1.0,4.79,1,1,9
16687,0,2173.0,99.0,0,6,2.5,4.32,1,0,19
16688,0,1279.0,98.0,1,3,1.5,4.94,1,0,9
16689,0,7505.0,99.0,0,2,1.0,4.86,1,1,19
16690,0,1469.0,100.0,1,7,2.0,4.63,1,1,19
16691,0,2832.0,99.0,0,6,2.0,4.8,1,0,19
16692,0,2776.0,99.0,0,4,2.0,4.5,1,0,19
16694,0,2832.0,99.0,0,6,3.0,4.67,1,1,19
16695,0,952.0,100.0,1,4,1.0,4.59,1,1,19
16697,0,3060.0,100.0,1,3,1.0,4.0,1,1,9
16700,0,2776.0,99.0,0,4,2.0,3.8,1,0,19
16701,0,2776.0,99.0,0,4,2.0,5.0,1,0,19
16702,0,5081.0,99.0,0,4,2.0,4.83,1,0,19
16703,0,2791.0,99.0,0,4,2.0,5.0,1,0,19
16706,0,1399.0,89.0,0,2,1.0,5.0,1,0,19
16712,0,2500.0,0.0,0,6,2.5,5.0,1,0,13
16713,0,1067.0,100.0,0,10,2.0,4.73,1,0,19
16714,0,1167.0,100.0,0,11,2.0,4.67,1,1,19
16715,0,3640.0,0.0,0,4,2.0,5.0,1,0,19
16716,0,1385.0,100.0,1,2,1.0,4.85,0,0,19
16718,0,2000.0,100.0,0,2,1.0,5.0,1,0,19
16726,0,1800.0,93.0,1,4,1.0,4.91,1,0,19
16728,0,2222.0,99.0,0,5,2.0,4.81,1,1,19
16729,0,1114.0,0.0,0,4,2.0,1.0,1,0,19
16730,0,2087.0,97.0,0,2,1.0,4.67,1,1,19
16731,0,3403.0,97.0,0,5,1.5,5.0,1,1,19
16733,0,2486.0,80.0,0,4,1.0,5.0,1,0,23
16736,0,7500.0,95.0,1,9,3.5,5.0,1,1,13
16740,0,1304.0,100.0,1,2,1.0,4.87,1,1,19
16741,0,736.0,89.0,1,4,1.5,4.86,1,0,11
16743,0,1840.0,93.0,1,2,1.0,5.0,1,0,19
16745,0,5334.0,97.0,0,5,1.0,5.0,1,1,19
16746,0,6083.0,97.0,0,5,2.0,5.0,1,1,19
16747,0,4011.0,100.0,1,7,2.0,5.0,1,0,19
16748,0,900.0,94.0,0,4,1.5,4.93,1,0,19
16750,0,2776.0,99.0,0,4,2.0,4.0,1,0,19
16752,0,700.0,96.0,1,4,1.0,4.83,1,0,19
16753,0,980.0,44.0,0,2,1.0,5.0,1,0,19
16754,0,1921.0,98.0,0,5,1.0,4.79,1,0,19
16756,0,2447.0,99.0,0,4,2.5,4.82,1,0,19
16758,0,4621.0,96.0,0,5,2.5,5.0,1,0,13
16759,0,3048.0,100.0,1,4,1.5,5.0,1,1,13
16760,0,1257.0,98.0,1,7,1.0,5.0,1,0,9
16761,0,992.0,100.0,1,4,1.0,4.58,1,1,19
16762,0,1114.0,99.0,0,3,1.0,4.8,0,0,19
16765,0,1243.0,100.0,0,8,2.0,4.68,1,1,9
16766,0,1200.0,95.0,1,5,2.0,5.0,1,0,13
16767,0,1114.0,99.0,0,4,2.0,4.37,1,1,19
16770,0,1105.0,66.0,0,6,2.0,4.83,1,1,19
16772,0,5100.0,99.0,0,4,2.5,4.8,1,0,13
16773,0,900.0,0.0,0,2,2.0,4.8,1,0,19
16774,0,1761.0,100.0,1,4,1.0,4.96,1,1,17
16776,0,873.0,92.0,1,2,2.0,4.87,1,1,19
16779,0,8000.0,99.0,0,2,1.5,4.8,1,0,19
16780,0,1114.0,100.0,0,6,1.5,4.83,1,1,19
16781,0,1114.0,100.0,1,2,1.5,4.81,1,0,19
16783,0,2214.0,100.0,1,2,2.0,4.86,1,1,19
16785,0,700.0,96.0,1,4,1.0,4.8,1,0,19
16786,0,2261.0,99.0,0,4,2.0,5.0,1,0,19
16787,0,2250.0,99.0,0,2,2.0,5.0,1,0,19
16788,0,1114.0,99.0,0,2,2.0,4.33,1,0,19
16789,0,2261.0,99.0,0,4,2.0,4.8,1,0,19
16790,0,2261.0,99.0,0,2,2.0,4.92,1,0,19
16791,0,1710.0,81.0,1,2,1.0,4.69,1,1,19
16792,0,1390.0,99.0,1,7,1.0,4.92,1,1,9
16793,0,700.0,100.0,1,2,1.0,5.0,1,0,17
16794,0,1367.0,100.0,0,2,1.0,4.72,1,1,19
16795,0,2261.0,99.0,0,4,2.0,4.2,1,1,19
16796,0,2261.0,99.0,0,4,2.0,4.25,1,0,19
16797,0,2261.0,99.0,0,4,2.0,4.5,1,1,19
16798,0,2250.0,99.0,0,2,2.0,4.4,1,0,19
16799,0,2261.0,99.0,0,4,2.0,5.0,1,0,19
16800,0,2245.0,99.0,0,2,2.0,4.6,1,0,19
16801,0,2261.0,99.0,0,4,2.0,4.5,1,0,19
16802,0,2261.0,99.0,0,2,2.0,4.75,1,0,19
16803,0,1367.0,100.0,0,2,1.0,5.0,1,1,19
16804,0,739.0,93.0,1,2,1.0,4.95,1,0,17
16805,0,4286.0,100.0,1,9,2.5,4.88,1,0,19
16807,0,2261.0,99.0,0,2,2.0,5.0,1,0,19
16808,0,2261.0,99.0,0,4,2.0,4.71,1,0,19
16809,0,2261.0,99.0,0,2,2.0,4.7,1,0,19
16810,0,2261.0,99.0,0,4,2.0,5.0,1,0,19
16811,0,2251.0,99.0,0,2,2.0,5.0,1,0,19
16812,0,2261.0,99.0,0,2,2.0,4.33,1,0,19
16813,0,2261.0,99.0,0,4,2.0,1.0,1,0,19
16814,0,2228.0,99.0,0,4,2.5,1.0,1,1,19
16816,0,1056.0,100.0,1,2,1.0,4.86,0,1,19
16817,0,1088.0,100.0,1,2,1.0,4.83,0,0,19
16818,0,1779.0,100.0,1,4,2.0,4.86,1,1,19
16819,0,2241.0,99.0,0,2,2.5,5.0,1,1,19
16820,0,2228.0,99.0,0,4,2.5,4.45,1,1,19
16821,0,2228.0,99.0,0,2,2.5,4.0,1,1,19
16822,0,2221.0,99.0,0,4,2.5,4.8,1,1,19
16823,0,2228.0,99.0,0,4,2.5,4.5,1,1,19
16824,0,2228.0,99.0,0,2,2.5,4.78,1,1,19
16825,0,2228.0,99.0,0,2,2.5,4.67,1,1,19
16826,0,2228.0,99.0,0,4,2.5,5.0,1,1,19
16827,0,3665.0,98.0,1,2,2.0,5.0,1,0,12
16828,0,1072.0,100.0,1,4,1.0,4.74,1,0,19
16829,0,856.0,81.0,1,2,1.0,4.73,1,1,19
16830,0,2680.0,98.0,0,5,2.0,4.83,1,1,19
16831,0,3272.0,98.0,0,5,2.0,4.67,1,1,19
16832,0,471.0,100.0,1,3,1.0,4.8,1,1,19
16833,0,2228.0,99.0,0,2,2.0,3.67,1,1,19
16834,0,2228.0,99.0,0,4,2.0,5.0,1,1,19
16835,0,2228.0,99.0,0,2,2.0,4.6,1,1,19
16836,0,2228.0,99.0,0,2,2.0,3.67,1,1,19
16837,0,2228.0,99.0,0,4,2.0,5.0,1,1,19
16838,0,2228.0,99.0,0,4,2.0,4.4,1,1,19
16839,0,2228.0,99.0,0,2,2.0,4.33,1,1,19
16840,0,2228.0,99.0,0,2,2.0,5.0,1,1,19
16842,0,2145.0,98.0,0,5,2.0,4.8,1,1,19
16843,0,1370.0,100.0,0,6,1.0,4.76,1,1,9
16845,0,990.0,99.0,1,6,1.0,4.83,1,0,9
16846,0,1114.0,99.0,0,4,1.0,4.67,1,0,19
16847,0,1199.0,100.0,0,9,2.0,4.73,1,0,19
16849,0,2228.0,99.0,0,4,2.0,4.2,1,1,19
16850,0,2228.0,99.0,0,2,2.0,4.55,1,1,19
16851,0,2228.0,99.0,0,2,2.0,4.5,1,1,19
16852,0,450.0,100.0,1,2,1.0,4.88,1,0,79
16853,0,450.0,100.0,1,2,1.0,4.7,1,0,79
16854,0,1188.0,98.0,1,2,1.0,4.95,1,0,19
16855,0,667.0,99.0,1,2,1.0,4.89,1,0,17
16856,0,2967.0,100.0,1,6,2.0,4.79,1,1,19
